40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.830555556	-73.920833333
40.826111110999996	-73.924166667
40.8262825	-73.92313390000001
40.83135	-73.92029000000001
40.823890868	-73.927162436
40.830999999999996	-73.919861111
40.830555556	-73.920833333
40.830555556	-73.920833333
40.827937	-73.925886
40.8262825	-73.92313390000001
40.826111110999996	-73.924166667
40.823890868	-73.927162436
40.829266793	-73.92657947100001
40.83069478	-73.92127999
40.826111110999996	-73.924166667
40.834039700000005	-73.92921340000001
40.829266793	-73.92657947100001
40.834039700000005	-73.92921340000001
40.823569835	-73.92991731800001
40.829266793	-73.92657947100001
40.829523281	-73.921166934
40.829266793	-73.92657947100001
40.8270645	-73.92444609999998
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.8262825	-73.92313390000001
40.829266793	-73.92657947100001
40.830555556	-73.920833333
40.83478834	-73.926079943
40.827937	-73.925886
40.830999999999996	-73.919861111
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.827937	-73.925886
40.829266793	-73.92657947100001
40.83069478	-73.92127999
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.827549	-73.9207993
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.825745	-73.92027940000001
40.830999999999996	-73.919861111
40.830999999999996	-73.919861111
40.825745	-73.92027940000001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.8254204	-73.918869
40.829266793	-73.92657947100001
40.829461174	-73.921991354
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
40.829266793	-73.92657947100001
